,ground_truth,ground_truth_offense,ground_truth_defense,shotsAllowedVal,shotsTakenVal,flowEV,tempoEV,defensive_damage,network_strength_eigen_value,algebraic_connectivity,complete_triad_sum,triad_sum,diadic_sum
29,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,7.0778880000000015,0.0,4.0,0.0,0.0,0,0,0
30,1.0,0.0,1.0,0.0,0.0,5.435817984000001,0.0,2.0,0.0,0.0,0,0,0
31,2.0,0.5,1.5000000000000002,0.0,0.0,8.153726976000002,0.0,0.0,0.0,0.0,0,0,0
32,0.0,0.0,0.0,0.0,0.0,8.153726976000002,0.0,0.20315741128077922,0.0,0.0,0,0,0
33,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,9.393093476352,13.902080000000012,1.1715728752538144,1.0,0.0,0,0,0
34,0.0,0.0,0.0,0.0,0.0,4.007719883243522,0.0,2.000000000000008,0.0,0.0,0,0,0
35,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,13.271040000000001,0.0,2.0,0.0,0.0,0,0,0
36,1.5,0.0,1.5,57.2043561966725,0.0,6.011579824865282,0.0,0.0,0.0,0.0,0,0,0
37,1.0,0.0,1.0,0.0,0.0,8.153726976000002,0.0,0.5857864376269053,0.0,0.0,0,0,0
38,0.0,0.0,0.0,0.0,0.0,3.7748736000000003,0.0,0.0,0.0,0.0,0,0,0
39,3.0000000000000004,0.0,3.0000000000000004,0.0,0.0,7.977991631898015,36.36650666666659,0.0,1.6180339887498938,2.09417374111494,0,0,0
40,0.5,0.0,0.5,0.0,0.0,8.153726976,0.0,2.354248688935409,0.0,0.0,0,0,0
41,0.0,0.0,0.0,0.0,0.0,5.898240000000002,0.0,0.5857864376269051,0.0,0.0,0,0,0
42,0.0,0.0,0.0,0.0,0.0,7.0778880000000015,0.0,1.0000000000000004,0.0,0.0,0,0,0
43,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,10.616832000000002,52.06124000000045,1.0000000000000002,1.6180339887498942,1.919110689760912,0,0,0
44,0.0,0.0,0.0,45.628514774246874,0.0,4.3486543872000025,0.0,0.0,0.0,0.0,0,0,0
45,2.5000000000000004,0.0,2.5000000000000004,0.0,0.0,10.192158720000002,12.504096666668072,2.0,1.9999999999999993,2.9999999999999996,0,1,0
46,3.0000000000000004,0.0,3.0000000000000004,0.0,0.0,17.612050268159997,6.281659999997373,0.0,1.0,0.0,0,0,0
47,0.0,0.0,0.0,47.082997532910746,0.0,3.6238786560000005,0.0,2.0,0.0,0.0,0,0,0
48,1.5000000000000002,0.0,1.5000000000000002,59.022535770361806,0.0,4.8092638598922255,42.38416000000598,0.0,1.0,0.0,0,0,0
49,1.0,0.0,1.0,0.0,0.0,3.6238786560000014,0.0,1.0,0.0,0.0,0,0,0
50,0.0,0.0,0.0,0.0,0.0,3.6238786560000005,0.0,0.0,0.0,0.0,0,0,0
51,0.0,0.0,0.0,0.0,0.0,5.0096498540544,0.0,1.0439672616590783,0.0,0.0,0,0,0
52,2.5000000000000004,0.0,2.5000000000000004,0.0,0.0,15.925248,18.998436666666716,2.0,1.6180339887498942,1.9191106897609143,0,0,0
53,2.0000000000000004,0.0,2.0000000000000004,22.636775464360927,0.0,3.077928870331026,0.0,0.4881271228507584,0.0,0.0,0,0,0
54,0.0,0.0,0.0,0.0,0.0,12.7401984,0.0,1.2679491924311228,0.0,0.0,0,0,0
55,0.0,0.0,0.0,0.0,0.0,3.623878656000002,0.0,0.0,0.0,0.0,0,0,0
56,4.000000000000001,0.0,4.000000000000001,0.0,0.0,11.271712171622404,20.744673333334354,0.0,1.7320508075688805,2.7946690411990276,0,0,0
57,13.999999999999995,1.5,12.499999999999995,0.0,34.933121567551424,177.0006084401118,28.86981874999975,0.0,4.551298009240163,4.890336781585624,0,3,71
58,0.5,0.0,0.5,0.0,0.0,4.529848320000001,8.874149999996916,0.0,1.0,0.0,0,0,0
59,1.0,0.0,1.0,0.0,0.0,7.077888,0.0,0.0,0.0,0.0,0,0,0
60,0.0,0.0,0.0,0.0,0.0,10.616832,0.0,0.7639320225002104,0.0,0.0,0,0,0
61,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,10.616832,0.0,0.0,0.0,0.0,0,0,0
62,1.5000000000000002,0.0,1.5000000000000002,59.4054164879909,0.0,6.262062317568001,28.987556666666215,1.0,1.6180339887498942,1.919110689760912,0,0,0
63,0.0,0.0,0.0,58.3233622979573,0.0,7.0778880000000015,0.0,0.5857864376269053,0.0,0.0,0,0,0
64,1.0,0.0,1.0,0.0,0.0,6.011579824865281,24.97560999999905,0.0,1.0,0.0,0,0,0
65,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,10.616832,0.0,1.0,0.0,0.0,0,0,0
66,0.0,0.0,0.0,0.0,0.0,3.774873600000001,0.0,0.0,0.0,0.0,0,0,0
67,1.0,0.0,1.0,0.0,0.0,7.0778880000000015,0.0,0.0,0.0,0.0,0,0,0
68,4.5,2.0,2.5000000000000004,0.0,102.15595947657138,15.28823808,4.929955000004611,2.0,1.414213562373095,0.5151380471280704,0,0,0
69,0.5,0.0,0.5,0.0,0.0,7.0778880000000015,0.0,0.0,0.0,0.0,0,0,0
70,4.999999999999999,0.0,4.999999999999999,0.0,0.0,7.658871966622095,10.944782,0.0,2.3027756377319983,3.685617020554314,0,1,0
71,2.5000000000000004,0.5,2.0000000000000004,0.0,0.0,15.925247999999996,14.611340000000013,0.0,1.414213562373095,0.5151380471280699,0,0,0
72,1.0,0.0,1.0,0.0,0.0,6.794772480000001,51.650809999999865,0.0,1.0,0.0,0,0,0
73,0.5,0.0,0.5,0.0,0.0,4.174708211712,35.331019999998716,1.2679491924311233,1.0,0.0,0,0,0
74,6.5,2.0,4.5,0.0,39.06197865715941,6.38239330551841,28.759887499999763,0.0,3.449489742783178,1.0,0,0,27
75,4.5,0.0,4.5,0.0,0.0,0.5482434103482186,23.235147500000153,0.0,1.7320508075688805,2.7946690411990276,0,0,0
76,0.0,0.0,0.0,71.0229146011107,0.0,5.6623104,0.0,0.0,0.0,0.0,0,0,0
77,0.0,0.0,0.0,0.0,0.0,4.174708211712001,0.0,0.0,0.0,0.0,0,0,0
78,0.0,0.0,0.0,0.0,0.0,3.6238786560000014,0.0,1.0,0.0,0.0,0,0,0
79,1.0,0.0,1.0,0.0,0.0,6.011579824865283,18.156739999998877,0.0,1.0,0.0,0,0,0
80,0.5,0.0,0.5,0.0,0.0,8.84736,16.207390000002988,0.585786437626905,1.0,0.0,0,0,0
81,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,0.31727049209966357,21.906304999999975,0.0,1.414213562373095,0.5151380471280704,0,0,0
82,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,8.4934656,0.0,0.0,0.0,0.0,0,0,0
83,0.0,0.0,0.0,0.0,0.0,2.46234309626482,0.0,1.6511057824992852,0.0,0.0,0,0,0
84,0.5,0.0,0.5,0.0,0.0,8.4934656,0.0,0.5857864376269051,0.0,0.0,0,0,0
85,3.0,1.5,1.5000000000000002,0.0,46.65187375763188,13.271040000000001,0.0,2.0,0.0,0.0,0,0,0
86,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,6.522981580800002,7.002219999999397,0.9999999999999998,1.0,0.0,0,0,0
87,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,6.794772480000001,0.0,1.2679491924311228,0.0,0.0,0,0,0
88,10.999999999999995,1.5,9.499999999999995,0.0,60.79463891403684,68.28727177473453,34.03548928571354,0.0,4.14241663867155,5.6392512461281585,0,1,24
89,2.5000000000000004,0.0,2.5000000000000004,0.0,0.0,1.313249651341237,41.301175000000114,0.0,1.414213562373095,0.5151380471280699,0,0,0
90,0.0,0.0,0.0,0.0,0.0,8.84736,0.0,0.0,0.0,0.0,0,0,0
91,0.0,0.0,0.0,0.0,0.0,5.898240000000001,0.0,0.5857864376269053,0.0,0.0,0,0,0
92,1.0,0.0,1.0,0.0,0.0,10.19215872,0.0,6.0,0.0,0.0,0,0,0
93,7.499999999999995,0.0,7.499999999999995,0.0,0.0,48.46629916378042,25.083959999999763,0.0,3.2566165379829393,4.142878710533222,0,1,77
94,5.499999999999999,0.5,4.999999999999999,0.0,0.0,24.34689829070439,28.888128333333803,0.0,2.4811943040920132,3.3280312894956086,0,0,0
95,0.5,0.0,0.5,0.0,0.0,5.662310400000003,0.0,0.0,0.0,0.0,0,0,0
96,3.0000000000000004,0.0,3.0000000000000004,32.97716405476179,0.0,5.771116631870671,45.21216999999979,0.6570769172228296,1.414213562373095,0.5151380471280705,0,0,0
97,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,6.7947724800000024,8.871620000000178,0.0,1.0,0.0,0,0,0
98,0.5,0.0,0.5,0.0,0.0,8.84736,0.0,1.2679491924311226,0.0,0.0,0,0,0
99,0.0,0.0,0.0,0.0,0.0,3.478923509760001,0.0,0.0,0.0,0.0,0,0,0
100,6.4999999999999964,0.0,6.4999999999999964,0.0,0.0,0.5364272501244608,19.824459999999924,0.0,2.875763581503833,2.729670560047767,0,0,26
101,0.0,0.0,0.0,0.0,0.0,6.794772480000001,0.0,2.0,0.0,0.0,0,0,0
102,0.5,0.0,0.5,0.0,0.0,8.84736,0.0,0.0,0.0,0.0,0,0,0
103,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,6.522981580800002,10.535040000002027,0.65707691722283,1.0,0.0,0,0,0
104,0.5,0.0,0.5,0.0,0.0,3.3397665693696017,0.0,0.7075984147753797,0.0,0.0,0,0,0
105,0.0,0.0,0.0,0.0,0.0,2.8991029248000006,0.0,1.0,0.0,0.0,0,0,0
106,0.0,0.0,0.0,0.0,0.0,4.529848320000001,0.0,1.9999999999999998,0.0,0.0,0,0,0
107,5.0,0.5,4.5,0.0,0.0,19.477518632563502,24.314450000000157,0.0,2.0000000000000004,2.5615528128088303,0,0,28
108,0.0,0.0,0.0,0.0,0.0,3.478923509760001,0.0,0.0,0.0,0.0,0,0,0
109,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,12.7401984,13.058399999999892,2.0,1.0,0.0,0,0,0
110,2.0,0.0,2.0,0.0,0.0,5.771116631870671,17.14130000000295,2.000000000000003,1.0,0.0,0,0,0
111,0.5,0.0,0.5,0.0,0.0,5.6623104,0.0,4.0,0.0,0.0,0,0,0
112,1.0,0.0,1.0,32.15554060761686,0.0,2.564940725275853,25.07257999999524,0.0,1.0,0.0,0,0,0
113,0.0,0.0,0.0,0.0,0.0,8.84736,0.0,0.5857864376269049,0.0,0.0,0,0,0
114,1.5,1.0,0.5,0.0,53.366969759798835,8.4934656,21.75624999999627,2.0,1.0,0.0,0,0,0
115,0.5,0.0,0.5,0.0,0.0,2.3192823398400013,0.0,0.0,0.0,0.0,0,0,0
116,3.5000000000000004,0.5,3.0000000000000004,0.0,0.0,15.28823808,8.477850000001581,0.0,1.0,0.0,0,0,0
117,0.0,0.0,0.0,0.0,0.0,5.435817984,0.0,0.6896655036193899,0.0,0.0,0,0,0
118,5.5,1.0,4.5,0.0,61.37728269126665,8.470099685326709,16.267813333330803,0.0,1.6180339887498942,1.919110689760912,0,0,0
119,0.0,0.0,0.0,0.0,0.0,3.6238786560000005,0.0,1.0000000000000002,0.0,0.0,0,0,0
120,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,9.7844723712,14.533489999996618,0.0,1.414213562373095,0.5151380471280704,0,0,0
121,0.0,0.0,0.0,0.0,0.0,8.84736,0.0,0.9999999999999997,0.0,0.0,0,0,0
122,6.499999999999998,1.0,5.499999999999998,0.0,39.40047370309878,14.36038493741642,16.01874999999988,0.0,1.414213562373095,2.5615528128088303,0,0,0
123,6.4999999999999964,0.0,6.4999999999999964,0.0,0.0,33.65715219706975,35.6773460000004,0.0,1.6180339887498942,3.6261980685272945,0,0,0
124,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,10.616832,18.707009999998263,2.0,1.0,0.0,0,0,0
125,2.5000000000000004,0.0,2.5000000000000004,0.0,0.0,10.192158720000002,0.0,0.0,0.0,0.0,0,0,0
126,1.0,0.0,1.0,54.239075967546555,0.0,8.153726976000002,50.699179999996886,1.0,1.0,0.0,0,0,0
127,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,8.4934656,0.0,0.5857864376269051,0.0,0.0,0,0,0
128,6.499999999999998,1.0,5.499999999999998,0.0,44.100195266067566,10.16411962239205,14.423666666666577,0.0,1.414213562373095,2.5615528128088307,0,0,0
129,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,9.393093476352002,6.447980000000939,0.0,1.414213562373095,1.0000000000000007,0,0,0
130,1.0,0.0,1.0,0.0,0.0,8.847360000000002,0.0,0.0,0.0,0.0,0,0,0
131,1.0,0.0,1.0,0.0,0.0,3.4789235097600013,0.0,0.0,0.0,0.0,0,0,0
132,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,10.616832,26.805449999999382,2.0,1.0,0.0,0,0,0
133,5.000000000000001,1.0,4.000000000000001,0.0,46.40352487144236,21.134460321792005,20.747247500000867,0.5188056959079869,2.170086486626033,3.0000000000000044,0,1,0
134,3.0000000000000004,1.0,2.0000000000000004,0.0,38.126807252026154,12.740198400000002,22.17256500000076,2.0,1.414213562373095,0.5151380471280699,0,0,0
135,3.0000000000000004,0.5,2.5000000000000004,0.0,0.0,12.230590464000004,23.573390000003656,0.5857864376269051,1.414213562373095,0.5151380471280699,0,0,0
136,3.0000000000000004,1.0,2.0000000000000004,0.0,33.567777953610616,15.925247999999996,13.624859999999899,2.0,1.0,0.0,0,0,0
137,0.0,0.0,0.0,0.0,0.0,5.898240000000001,0.0,0.5857864376269053,0.0,0.0,0,0,0
138,1.0,0.5,0.5,0.0,0.0,5.89824,0.0,2.0,0.0,0.0,0,0,0
139,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,6.794772480000001,18.261319999996886,0.0,1.0,0.0,0,0,0
140,3.0,0.0,3.0,0.0,0.0,14.089640214528004,20.16495999999961,0.0,1.0,0.0,0,0,0
141,2.5000000000000004,0.0,2.5000000000000004,0.0,0.0,6.011579824865282,17.811349999999493,0.0,1.414213562373095,0.5151380471280705,0,0,0
142,0.0,0.0,0.0,0.0,0.0,8.84736,0.0,1.2679491924311226,0.0,0.0,0,0,0
143,1.0,0.0,1.0,0.0,0.0,8.4934656,0.0,0.0,0.0,0.0,0,0,0
144,0.0,0.0,0.0,0.0,0.0,4.718592,0.0,2.0,0.0,0.0,0,0,0
145,0.5,0.0,0.5,0.0,0.0,8.847360000000002,0.0,2.0,0.0,0.0,0,0,0
146,0.5,0.0,0.5,0.0,0.0,10.616832,0.0,4.0,0.0,0.0,0,0,0
147,0.0,0.0,0.0,0.0,0.0,11.271712171622399,0.0,0.32572249224600086,0.0,0.0,0,0,0
148,0.0,0.0,0.0,35.0247135142818,0.0,6.79477248,0.0,0.0,0.0,0.0,0,0,0
149,0.5,0.0,0.5,55.36767947947797,0.0,8.153726976000002,0.0,1.0,0.0,0.0,0,0,0
150,2.0,0.0,2.0,0.0,0.0,5.435817984000001,0.0,2.0,0.0,0.0,0,0,0
151,1.5,1.0,0.5,0.0,44.57718691977661,10.616832,28.085399999999936,0.5857864376269052,1.0,0.0,0,0,0
152,0.0,0.0,0.0,100.8223868212457,0.0,1.4523490544113005,0.0,0.0,0.0,0.0,0,0,0
153,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,11.271712171622399,33.59182000001056,0.0,1.0,0.0,0,0,0
154,4.000000000000001,0.0,4.000000000000001,0.0,0.0,14.36038493741642,0.0,0.43131261250545455,0.0,0.0,0,0,0
155,6.5,2.0,4.5,0.0,38.66366860443813,7.658871966622093,23.088870000001407,0.0,1.0,0.0,0,0,0
156,0.0,0.0,0.0,0.0,0.0,3.9321600000000014,0.0,1.0000000000000007,0.0,0.0,0,0,0
157,1.0,0.0,1.0,0.0,0.0,5.435817984000001,17.863320000000158,0.0,1.0,0.0,0,0,0
158,0.5,0.0,0.5,0.0,0.0,10.19215872,0.0,1.2679491924311235,0.0,0.0,0,0,0
159,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,10.19215872,0.0,2.0,0.0,0.0,0,0,0
160,1.0,0.0,1.0,0.0,0.0,7.077888,0.0,2.0,0.0,0.0,0,0,0
161,0.5,0.0,0.5,0.0,0.0,8.4934656,0.0,0.3819660112501054,0.0,0.0,0,0,0
162,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,11.271712171622399,52.03450499999917,3.394448724536012,1.414213562373095,0.5151380471280705,0,0,0
163,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,15.925247999999998,0.0,0.0,0.0,0.0,0,0,0
164,0.5,0.0,0.5,0.0,0.0,2.8991029248000006,0.0,2.0,0.0,0.0,0,0,0
165,0.0,0.0,0.0,0.0,0.0,7.077888,0.0,0.0,0.0,0.0,0,0,0
166,3.5000000000000004,0.0,3.5000000000000004,0.0,0.0,11.271712171622399,11.76291000000333,0.0,1.0,0.0,0,0,0
167,0.5,0.0,0.5,36.3416493395094,0.0,4.718592000000002,0.0,2.0,0.0,0.0,0,0,0
168,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,5.218385264640001,24.762399999999616,0.0,1.0,0.0,0,0,0
169,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,7.827577896959999,6.914349999995011,0.0,1.0,0.0,0,0,0
170,0.5,0.0,0.5,0.0,0.0,7.827577896960002,0.0,2.0,0.0,0.0,0,0,0
171,3.0000000000000004,0.0,3.0000000000000004,0.0,0.0,5.77111663187067,0.0,0.0,0.0,0.0,0,0,0
172,1.5000000000000002,0.0,1.5000000000000002,58.02030170081954,0.0,10.616832,0.0,0.0,0.0,0.0,0,0,0
173,1.0,0.0,1.0,0.0,0.0,10.19215872,17.06898000000365,0.0,1.0,0.0,0,0,0
174,2.5,1.0,1.5000000000000002,0.0,41.972032376023044,7.827577896959999,0.0,0.0,0.0,0.0,0,0,0
175,0.0,0.0,0.0,0.0,0.0,2.6718132554956804,0.0,0.0,0.0,0.0,0,0,0
176,0.5,0.0,0.5,0.0,0.0,8.84736,0.0,2.0,0.0,0.0,0,0,0
177,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,10.19215872,11.918205000000057,0.0,2.0000000000000004,0.0,0,0,28
178,4.000000000000001,0.0,4.000000000000001,0.0,0.0,27.518828543999998,24.64575399999967,2.0,1.7320508075688783,2.794669041199029,0,0,0
179,4.0,0.5,3.5000000000000004,0.0,0.0,9.01736973729792,40.468625000000316,0.0,1.414213562373095,0.5151380471280699,0,0,0
180,0.5,0.0,0.5,0.0,0.0,8.84736,0.0,0.9999999999999999,0.0,0.0,0,0,0
181,0.0,0.0,0.0,41.913870428146154,0.0,5.218385264640001,0.0,0.5372158157219835,0.0,0.0,0,0,0
182,1.5000000000000002,0.0,1.5000000000000002,44.107045959560566,0.0,4.432217573276674,18.96498000000065,0.0,1.0,0.0,0,0,0
183,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,11.74136684544,0.0,1.0795832454868992,0.0,0.0,0,0,0
184,2.0,1.0,1.0,0.0,42.620215705699856,15.925248,13.078169999998863,1.2679491924311228,1.0,0.0,0,0,0
185,4.5,1.0,3.5000000000000004,0.0,41.553960105255236,7.658871966622094,22.672592000000805,1.0000000000000002,1.8019377358048394,3.35652322695595,0,0,0
186,0.0,0.0,0.0,0.0,0.0,8.4934656,0.0,3.0000000000000004,0.0,0.0,0,0,0
187,0.0,0.0,0.0,0.0,0.0,13.271040000000001,0.0,1.0000000000000002,0.0,0.0,0,0,0
188,1.0,0.0,1.0,0.0,0.0,8.84736,0.0,2.0,0.0,0.0,0,0,0
189,2.5000000000000004,0.0,2.5000000000000004,0.0,0.0,19.110297600000003,8.91189999999824,1.267949192431123,1.414213562373095,0.5151380471280699,0,0,0
190,0.0,0.0,0.0,0.0,0.0,10.616832,0.0,1.9999999999999996,0.0,0.0,0,0,0
191,3.5000000000000004,0.0,3.5000000000000004,0.0,0.0,7.35251708795721,25.068490000003294,0.1407574024206078,1.0,0.0,0,0,0
192,0.0,0.0,0.0,0.0,0.0,8.4934656,0.0,0.5857864376269051,0.0,0.0,0,0,0
193,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,8.493465600000002,0.0,0.0,0.0,0.0,0,0,0
194,0.5,0.0,0.5,44.87388124365456,0.0,5.898240000000001,21.10419999999749,2.0,1.0,0.0,0,0,0
195,1.0,0.0,1.0,0.0,0.0,10.616832,24.016759999998385,2.0,1.0,0.0,0,0,0
196,1.0,1.0,0.0,0.0,51.836190669539555,8.4934656,0.0,2.0,0.0,0.0,0,0,0
197,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,14.676708556800001,0.0,0.6570769172228301,0.0,0.0,0,0,0
198,5.500000000000001,1.5,4.000000000000001,0.0,39.40047370309878,12.985012421709003,22.710319999999683,0.0,2.9999999999999996,1.0,0,1,52
199,0.0,0.0,0.0,0.0,0.0,8.84736,0.0,2.0,0.0,0.0,0,0,0
200,0.0,0.0,0.0,0.0,0.0,8.84736,0.0,0.0,0.0,0.0,0,0,0
201,0.0,0.0,0.0,0.0,0.0,7.077888000000002,0.0,0.6791155005525137,0.0,0.0,0,0,0
202,2.5000000000000004,0.5,2.0000000000000004,0.0,0.0,14.6767085568,27.846273333333706,0.9999999999999999,1.6180339887498942,1.919110689760912,0,0,0
203,0.0,0.0,0.0,0.0,0.0,5.89824,0.0,2.0,0.0,0.0,0,0,0
204,4.000000000000001,0.0,4.000000000000001,0.0,0.0,14.95873430980878,14.073130000006131,0.0,1.0,0.0,0,0,0
205,1.0,0.0,1.0,0.0,0.0,10.19215872,33.77537000000302,0.5857864376269051,1.0,0.0,0,0,0
206,4.999999999999999,0.0,4.999999999999999,0.0,0.0,3.613909199072729,21.55462249999914,0.20377349808256445,2.2882456112707357,2.2297090891336846,0,0,27
207,0.0,0.0,0.0,0.0,0.0,5.898240000000001,0.0,0.585786437626905,0.0,0.0,0,0,0
208,0.0,0.0,0.0,0.0,0.0,8.4934656,0.0,0.7639320225002102,0.0,0.0,0,0,0
209,4.000000000000001,0.0,4.000000000000001,0.0,0.0,2.0913826383522744,455.7735699999995,0.0,1.0,0.0,0,0,0
210,0.0,0.0,0.0,0.0,0.0,5.89824,0.0,0.0,0.0,0.0,0,0,0
211,2.0000000000000004,0.0,2.0000000000000004,0.0,0.0,11.741366845440002,14.004300000000285,0.0,1.0,0.0,0,0,0
212,3.5000000000000004,0.0,3.5000000000000004,0.0,0.0,11.271712171622399,21.746834999999578,0.0,1.414213562373095,0.5151380471280704,0,0,0
213,1.0,0.0,1.0,0.0,0.0,1.9698744770118566,0.0,0.0,0.0,0.0,0,0,0
214,0.5,0.0,0.5,0.0,0.0,5.435817984,0.0,0.0,0.0,0.0,0,0,0
215,0.5,0.0,0.5,0.0,0.0,7.077888,0.0,2.0,0.0,0.0,0,0,0
216,0.0,0.0,0.0,0.0,0.0,7.077888,0.0,0.0,0.0,0.0,0,0,0
217,3.0000000000000004,1.0,2.0000000000000004,0.0,34.054681777430496,15.925248,21.96912999999995,2.0,2.23606797749979,0.3362559632125939,0,0,27
218,3.0000000000000004,0.0,3.0000000000000004,0.0,0.0,14.676708556800001,16.913827499999456,0.0,2.2882456112707374,2.229709089133685,0,0,27
219,2.5000000000000004,0.0,2.5000000000000004,0.0,0.0,12.230590464000002,20.06550999999945,0.0,1.414213562373095,0.5151380471280705,0,0,0
220,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,13.271040000000001,0.0,0.0,0.0,0.0,0,0,0
221,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,12.7401984,0.0,0.0,0.0,0.0,0,0,0
222,5.5,1.0,4.5,29.670608535115548,56.620084228830166,7.977991631898015,58.51238000000194,0.0,1.414213562373095,0.5151380471280704,0,0,0
223,1.5000000000000002,0.0,1.5000000000000002,0.0,0.0,11.74136684544,0.0,0.7508594618704513,0.0,0.0,0,0,0
