MatchID,TeamID,GroundTruth
play0182O,Huskies,0
play0183O,Huskies,0.5
play0184O,Huskies,1.0
play0185O,Huskies,1.5000000000000002
play0186H,Huskies,1.5000000000000002
play0187H,Huskies,3.5000000000000004
play0188H,Huskies,3.0
play0189O,Huskies,1.5000000000000002
play0190O,Huskies,0
play0191H,Huskies,5.999999999999998
play0192O,Huskies,0
play0193H,Huskies,5.999999999999999
play0194O,Huskies,0
play0195O,Huskies,1.5000000000000002
play0196O,Huskies,0
play0197O,Huskies,1.5
play0198O,Huskies,0.5
play0199H,Huskies,3.5000000000000004
play0200O,Huskies,0.5
play0201O,Huskies,0.5
play0202H,Huskies,3.5000000000000004
play0203O,Huskies,1.0
play0204H,Huskies,5.999999999999998
play0205H,Huskies,5.499999999999998
play0206H,Huskies,2.0000000000000004
play0207O,Huskies,1.0
play0208H,Huskies,2.0000000000000004
play0209O,Huskies,1.0
play0210H,Huskies,9.499999999999995
play0211H,Huskies,2.0000000000000004
play0212O,Huskies,1.0
play0213H,Huskies,4.0
play0214O,Huskies,0
play0215H,Huskies,2.5000000000000004
play0216O,Huskies,0
play0217O,Huskies,0
play0218H,Huskies,3.5000000000000004
play0219O,Huskies,0
play0220O,Huskies,0.5
play0221O,Huskies,0.5
play0222H,Huskies,4.000000000000001
play0223H,Huskies,4.000000000000001
play0224O,Huskies,0.5
play0225H,Huskies,8.999999999999995
play0226H,Huskies,3.0000000000000004
play0227H,Huskies,6.4999999999999964
play0228H,Huskies,3.0000000000000004
play0229H,Huskies,2.5000000000000004
play0230O,Huskies,1.5
play0231O,Huskies,2.0
play0232H,Huskies,2.0000000000000004
play0233H,Huskies,3.5000000000000004
play0234O,Huskies,1.0
play0235H,Huskies,2.5000000000000004
play0236O,Huskies,0.5
play0237H,Huskies,7.999999999999994
play0238O,Huskies,1.5000000000000002
play0239H,Huskies,4.500000000000001
play0240H,Huskies,2.0000000000000004
play0241H,Huskies,4.5
play0242H,Huskies,9.999999999999995
play0243O,Huskies,1.0
play0244O,Huskies,0
play0245O,Huskies,0
play0246H,Huskies,2.5000000000000004
play0247H,Huskies,1.5000000000000002
play0248O,Huskies,0
play0249O,Huskies,1.0
play0250H,Huskies,7.4999999999999964
play0251H,Huskies,1.5000000000000002
play0252H,Huskies,2.5000000000000004
play0253O,Huskies,1.0
play0254O,Huskies,1.5000000000000002
play0255H,Huskies,2.0000000000000004
play0256H,Huskies,6.499999999999997
play0257H,Huskies,3.0000000000000004
play0258O,Huskies,1.5000000000000002
play0259H,Huskies,6.0
play0260H,Huskies,11.499999999999995
play0261H,Huskies,3.5000000000000004
play0262H,Huskies,4.000000000000001
play0263H,Huskies,6.9999999999999964
play0264H,Huskies,4.000000000000001
play0265O,Huskies,0.5
play0266O,Huskies,0
play0267H,Huskies,7.499999999999996
play0268O,Huskies,0
play0269H,Huskies,11.999999999999995
play0270O,Huskies,1.5000000000000002
play0271H,Huskies,3.0000000000000004
play0272H,Huskies,3.0000000000000004
play0273H,Huskies,5.999999999999999
play0274O,Huskies,0
play0275O,Huskies,0
play0276O,Huskies,1.5000000000000002
play0277H,Huskies,2.5000000000000004
play0278O,Huskies,0
play0279H,Huskies,6.9999999999999964
play0280H,Huskies,2.5000000000000004
play0281O,Huskies,1.0
play0282O,Huskies,1.5000000000000002
play0283H,Huskies,1.5000000000000002
play0284H,Huskies,2.0000000000000004
play0285O,Huskies,0
play0286O,Huskies,1.0
play0287O,Huskies,0
play0288O,Huskies,0
play0289H,Huskies,0
play0290O,Huskies,1.5000000000000002
play0291H,Huskies,3.0000000000000004
play0292O,Huskies,0
play0293O,Huskies,1.5000000000000002
play0294O,Huskies,1.5000000000000002
play0295H,Huskies,3.0000000000000004
play0296H,Huskies,3.0000000000000004
play0297O,Huskies,2.0000000000000004
play0298H,Huskies,2.0000000000000004
play0299O,Huskies,0
play0300O,Huskies,1.0
play0301O,Huskies,0
play0302O,Huskies,1.5
play0303O,Huskies,0.5
play0304H,Huskies,3.0000000000000004
play0305H,Huskies,3.5000000000000004
play0306O,Huskies,0
play0307H,Huskies,17.499999999999996
play0308O,Huskies,0
play0309H,Huskies,1.5000000000000002
play0310O,Huskies,0.5
play0311O,Huskies,0
play0312O,Huskies,0
play0313H,Huskies,10.499999999999995
play0314H,Huskies,5.499999999999998
play0315O,Huskies,0.5
play0316O,Huskies,0
play0317H,Huskies,7.999999999999995
play0318H,Huskies,7.499999999999997
play0319H,Huskies,4.0
play0320O,Huskies,2.0000000000000004
play0321O,Huskies,1.0
play0322H,Huskies,5.499999999999999
play0323O,Huskies,0
play0324H,Huskies,1.5
play0325H,Huskies,4.0
play0326H,Huskies,6.499999999999997
play0327O,Huskies,1.0
play0328H,Huskies,4.0
play0329O,Huskies,1.0
play0330H,Huskies,5.500000000000001
play0331O,Huskies,1.0
play0332H,Huskies,6.499999999999999
play0333H,Huskies,6.999999999999998
play0334H,Huskies,4.5
play0335H,Huskies,1.5000000000000002
play0336H,Huskies,7.4999999999999964
play0337O,Huskies,1.5000000000000002
play0338H,Huskies,2.0000000000000004
play0339H,Huskies,8.499999999999996
play0340H,Huskies,1.5000000000000002
play0341H,Huskies,4.500000000000001
play0342H,Huskies,3.0000000000000004
play0343H,Huskies,5.499999999999998
play0344O,Huskies,1.0
play0345H,Huskies,2.5
play0346O,Huskies,1.0
play0347H,Huskies,6.4999999999999964
play0348O,Huskies,1.5000000000000002
play0349H,Huskies,4.000000000000001
play0350O,Huskies,1.0
play0351H,Huskies,5.499999999999999
play0352H,Huskies,4.0
play0353O,Huskies,1.0
play0354H,Huskies,8.999999999999995
play0355H,Huskies,1.5000000000000002
play0356O,Huskies,1.5000000000000002
play0357H,Huskies,1.0
play0358H,Huskies,6.999999999999996
play0359H,Huskies,1.5000000000000002
play0360H,Huskies,1.5000000000000002
play0361O,Huskies,0.5
play0362H,Huskies,2.5000000000000004
play0363H,Huskies,6.4999999999999964
play0364O,Huskies,0
play0365O,Huskies,0.5
play0366O,Huskies,0
play0367O,Huskies,0.5
play0368O,Huskies,0.5
play0369O,Huskies,1.0
play0370O,Huskies,0.5
play0371O,Huskies,0.5
play0372O,Huskies,0
play0373H,Huskies,2.0000000000000004
play0374O,Huskies,0
play0375H,Huskies,2.0000000000000004
play0376O,Huskies,0.5
play0377O,Huskies,0
play0378O,Huskies,0.5
play0379O,Huskies,0.5
play0380H,Huskies,2.0000000000000004
play0381O,Huskies,1.0
play0382O,Huskies,0.5
play0383O,Huskies,0
play0384O,Huskies,1.5000000000000002
play0385H,Huskies,3.0000000000000004
play0386O,Huskies,0.5
play0387O,Huskies,1.0
play0388H,Huskies,1.5000000000000002
play0389O,Huskies,1.0
play0390O,Huskies,1.0
play0391O,Huskies,0.5
play0392O,Huskies,1.0
play0393O,Huskies,0
play0394H,Huskies,2.5000000000000004
play0395H,Huskies,4.000000000000001
play0396O,Huskies,0
play0397O,Huskies,1.5000000000000002
play0398H,Huskies,2.0000000000000004
play0399O,Huskies,1.0
play0400O,Huskies,0
play0401H,Huskies,3.0000000000000004
play0402H,Huskies,3.5000000000000004
play0403O,Huskies,0
play0404O,Huskies,0
play0405H,Huskies,0
play0406O,Huskies,0.5
play0407O,Huskies,1.5000000000000002
play0408O,Huskies,2.0000000000000004
play0409O,Huskies,0
play0410O,Huskies,0
play0411H,Huskies,1.5000000000000002
play0412O,Huskies,0.5
play0413O,Huskies,1.5000000000000002
play0414H,Huskies,2.5000000000000004
play0415O,Huskies,1.0
play0416O,Huskies,0
play0417H,Huskies,7.499999999999995
play0418H,Huskies,1.0
play0419H,Huskies,3.5000000000000004
play0420H,Huskies,4.000000000000001
play0421H,Huskies,7.499999999999996
play0422H,Huskies,3.0000000000000004
play0423H,Huskies,2.5000000000000004
play0424O,Huskies,1.0
play0425H,Huskies,4.000000000000001
play0426H,Huskies,2.0000000000000004
play0427H,Huskies,2.5000000000000004
play0428H,Huskies,2.0000000000000004
play0429O,Huskies,1.0
play0430H,Huskies,4.999999999999999
play0431H,Huskies,5.499999999999998
play0432O,Huskies,1.0
play0433H,Huskies,2.5
play0434O,Huskies,1.0
play0435H,Huskies,3.5000000000000004
play0436H,Huskies,0
play0437H,Huskies,3.0000000000000004
play0438H,Huskies,6.4999999999999964
play0439O,Huskies,0.5
play0440H,Huskies,3.0000000000000004
play0441H,Huskies,8.999999999999995
play0442H,Huskies,3.5000000000000004
play0443O,Huskies,1.0
play0444H,Huskies,3.0000000000000004
play0445O,Huskies,0
play0446H,Huskies,2.0000000000000004
play0447H,Huskies,4.5
play0448O,Huskies,0
play0449H,Huskies,5.999999999999997
play0450H,Huskies,3.0000000000000004
play0451H,Huskies,3.5000000000000004
play0452H,Huskies,1.0
play0453H,Huskies,2.0000000000000004
play0454H,Huskies,14.999999999999995
play0455H,Huskies,2.0000000000000004
play0456O,Huskies,0
play0457H,Huskies,2.0000000000000004
play0458O,Huskies,0
play0459O,Huskies,0
play0460H,Huskies,4.0
play0461H,Huskies,0
play0462O,Huskies,0.5
play0463O,Huskies,0
play0464H,Huskies,5.499999999999999
play0465H,Huskies,2.0000000000000004
play0466O,Huskies,0.5
play0467O,Huskies,1.0
play0468O,Huskies,0
play0469H,Huskies,4.500000000000001
play0470O,Huskies,1.0
play0471O,Huskies,1.5000000000000002
play0472O,Huskies,1.0
play0473O,Huskies,1.5000000000000002
play0474H,Huskies,4.5
play0475O,Huskies,1.0
play0476O,Huskies,0
play0477H,Huskies,6.4999999999999964
play0478O,Huskies,0
play0479O,Huskies,0
play0480O,Huskies,1.5000000000000002
play0481O,Huskies,0.5
play0482H,Huskies,1.0
play0483O,Huskies,0.5
play0484O,Huskies,1.5000000000000002
play0485H,Huskies,7.999999999999995
play0486O,Huskies,0
play0487O,Huskies,0
play0488O,Huskies,1.5000000000000002
play0489H,Huskies,5.5
play0490O,Huskies,0.5
play0491O,Huskies,1.0
play0492O,Huskies,0.5
play0493H,Huskies,2.0000000000000004
play0494O,Huskies,0
play0495O,Huskies,2.0
play0496O,Huskies,1.5000000000000002
play0497O,Huskies,1.5000000000000002
play0498O,Huskies,0
play0499O,Huskies,1.0
play0500O,Huskies,1.0
play0501O,Huskies,1.0
play0502O,Huskies,0
play0503H,Huskies,4.000000000000001
play0504O,Huskies,0.5
play0505O,Huskies,1.5000000000000002
play0506H,Huskies,1.5000000000000002
play0507O,Huskies,0.5
play0508O,Huskies,1.5000000000000002
play0509H,Huskies,6.999999999999996
play0510H,Huskies,0
play0511O,Huskies,1.0
play0512O,Huskies,0.5
play0513O,Huskies,1.5000000000000002
play0514O,Huskies,0.5
play0515H,Huskies,7.999999999999994
play0516H,Huskies,8.499999999999995
play0517O,Huskies,1.0
play0518O,Huskies,0
play0519H,Huskies,4.999999999999999
play0520O,Huskies,0
play0521O,Huskies,3.0
play0522O,Huskies,1.0
play0523H,Huskies,3.0000000000000004
play0524H,Huskies,2.0000000000000004
play0525O,Huskies,2.0000000000000004
play0526O,Huskies,1.0
play0527H,Huskies,4.5
play0528O,Huskies,0.5
play0529H,Huskies,3.0000000000000004
play0530H,Huskies,3.5000000000000004
play0531H,Huskies,2.0
play0532O,Huskies,1.0
play0533O,Huskies,1.5000000000000002
play0534H,Huskies,7.499999999999996
play0535H,Huskies,1.0
play0536H,Huskies,1.0
play0537H,Huskies,3.0000000000000004
play0538O,Huskies,1.0
play0539O,Huskies,1.0
play0540O,Huskies,1.0
play0541O,Huskies,1.5000000000000002
play0542H,Huskies,3.5000000000000004
play0543H,Huskies,7.9999999999999964
play0544H,Huskies,3.0000000000000004
play0545O,Huskies,2.0000000000000004
play0546H,Huskies,5.999999999999997
play0547H,Huskies,3.0000000000000004
play0548O,Huskies,0
play0549H,Huskies,4.500000000000001
play0550H,Huskies,8.499999999999995
play0551O,Huskies,1.5000000000000002
play0552H,Huskies,3.0000000000000004
play0553O,Huskies,1.0
play0554O,Huskies,0.5
play0555H,Huskies,2.5000000000000004
play0556O,Huskies,1.0
play0557O,Huskies,1.5000000000000002
play0558O,Huskies,0
play0559O,Huskies,1.0
play0560O,Huskies,0
play0561O,Huskies,0.5
play0562O,Huskies,2.0000000000000004
play0563H,Huskies,7.499999999999995
play0564H,Huskies,4.000000000000001
play0565H,Huskies,6.999999999999996
play0566O,Huskies,1.5000000000000002
play0567O,Huskies,0
play0568O,Huskies,1.0
play0569H,Huskies,15.999999999999995
play0570O,Huskies,2.0000000000000004
play0571O,Huskies,0
play0572H,Huskies,4.000000000000001
play0573O,Huskies,0.5
play0574H,Huskies,0
play0575H,Huskies,1.5000000000000002
play0576O,Huskies,0
play0577H,Huskies,2.0000000000000004
play0578H,Huskies,6.499999999999998
play0579O,Huskies,0
play0580H,Huskies,4.000000000000001
play0581O,Huskies,0
play0582H,Huskies,2.0000000000000004
play0583O,Huskies,1.0
play0584H,Huskies,2.0000000000000004
play0585H,Huskies,0
play0586H,Huskies,3.5000000000000004
play0587H,Huskies,3.5000000000000004
play0588H,Huskies,4.999999999999999
play0589O,Huskies,0
play0590O,Huskies,0
play0591O,Huskies,1.0
play0592O,Huskies,0
play0593O,Huskies,0
play0594O,Huskies,0
play0595O,Huskies,0
play0596H,Huskies,6.499999999999999
play0597H,Huskies,17.5
play0598O,Huskies,0
play0599H,Huskies,2.5000000000000004
play0600H,Huskies,1.5000000000000002
play0601O,Huskies,1.5000000000000002
play0602O,Huskies,0
play0603O,Huskies,0
play0604O,Huskies,1.0
play0605O,Huskies,2.0000000000000004
play0606O,Huskies,1.0
play0607O,Huskies,1.0
play0608O,Huskies,0.5
play0609O,Huskies,1.5000000000000002
play0610O,Huskies,1.0
play0611O,Huskies,0
play0612H,Huskies,1.5000000000000002
play0613O,Huskies,1.0
play0614O,Huskies,1.0
play0615O,Huskies,2.5000000000000004
play0616O,Huskies,1.0
play0617O,Huskies,1.0
play0618O,Huskies,0
play0619O,Huskies,0
play0620O,Huskies,2.0000000000000004
play0621O,Huskies,0
play0622O,Huskies,1.5000000000000002
play0623H,Huskies,3.0000000000000004
play0624O,Huskies,1.0
play0625O,Huskies,0.5
play0626O,Huskies,0.5
play0627O,Huskies,0.5
play0628H,Huskies,2.0000000000000004
play0629O,Huskies,1.5000000000000002
play0630O,Huskies,1.0
play0631O,Huskies,0
play0632O,Huskies,0.5
play0633O,Huskies,0.5
play0634O,Huskies,0
play0635O,Huskies,0.5
play0636O,Huskies,1.0
play0637O,Huskies,0.5
play0638H,Huskies,1.0
play0639H,Huskies,4.000000000000001
play0640O,Huskies,0
play0641H,Huskies,1.5000000000000002
play0642O,Huskies,2.0000000000000004
play0643O,Huskies,0.5
play0644O,Huskies,1.0
play0645O,Huskies,0.5
play0646O,Huskies,1.5
play0647O,Huskies,0
play0648H,Huskies,5.0
play0649H,Huskies,3.5000000000000004
play0650O,Huskies,0
play0651O,Huskies,0.5
play0652O,Huskies,0
play0653O,Huskies,2.0000000000000004
play0654O,Huskies,0.5
play0655O,Huskies,0
play0656H,Huskies,2.0000000000000004
play0657O,Huskies,0
play0658H,Huskies,0
play0659O,Huskies,1.0
play0660O,Huskies,1.0
play0661O,Huskies,0
play0662O,Huskies,0
play0663O,Huskies,1.5
play0664O,Huskies,1.0
play0665H,Huskies,3.5000000000000004
play0666H,Huskies,6.999999999999996
play0667H,Huskies,1.0
play0668H,Huskies,15.999999999999995
play0669O,Huskies,1.5000000000000002
play0670O,Huskies,1.5
play0671H,Huskies,4.000000000000001
play0672O,Huskies,0.5
play0673O,Huskies,0
play0674O,Huskies,1.5000000000000002
play0675H,Huskies,3.0000000000000004
play0676O,Huskies,1.0
play0677H,Huskies,10.999999999999995
play0678O,Huskies,1.0
play0679H,Huskies,8.999999999999995
play0680H,Huskies,8.499999999999996
play0681O,Huskies,0
play0682O,Huskies,1.0
play0683H,Huskies,6.499999999999997
play0684H,Huskies,4.000000000000001
play0685H,Huskies,5.999999999999997
play0686O,Huskies,0.5
play0687O,Huskies,0
play0688O,Huskies,1.0
play0689O,Huskies,0.5
play0690H,Huskies,4.5
play0691O,Huskies,0.5
play0692O,Huskies,1.0
play0693O,Huskies,1.0
play0694H,Huskies,2.5000000000000004
play0695O,Huskies,1.0
play0696H,Huskies,6.999999999999996
play0697O,Huskies,1.5000000000000002
play0698O,Huskies,1.5000000000000002
play0699O,Huskies,0
play0700H,Huskies,4.5
play0701O,Huskies,0.5
play0702O,Huskies,0.5
play0703O,Huskies,0.5
play0704O,Huskies,0.5
play0705H,Huskies,1.5000000000000002
play0706O,Huskies,0
play0707O,Huskies,0.5
play0708O,Huskies,0
play0709H,Huskies,5.499999999999998
play0710O,Huskies,0
play0711H,Huskies,1.5000000000000002
play0712O,Huskies,0
play0713H,Huskies,2.0000000000000004
play0714H,Huskies,2.0000000000000004
play0715O,Huskies,0
play0716O,Huskies,0.5
play0717O,Huskies,2.5000000000000004
play0718H,Huskies,2.0000000000000004
play0719O,Huskies,1.5000000000000002
play0720O,Huskies,0
play0721H,Huskies,2.0000000000000004
play0722H,Huskies,4.999999999999999
play0723H,Huskies,7.499999999999996
play0724O,Huskies,1.5000000000000002
play0725H,Huskies,4.999999999999999
play0726H,Huskies,3.0000000000000004
play0727H,Huskies,4.999999999999999
play0728H,Huskies,5.499999999999998
play0729H,Huskies,5.000000000000001
play0730O,Huskies,2.0000000000000004
play0731H,Huskies,2.0
play0732O,Huskies,1.5000000000000002
play0733H,Huskies,4.5
play0734H,Huskies,3.0000000000000004
play0735H,Huskies,1.5000000000000002
play0736O,Huskies,1.0
play0737O,Huskies,0.5
play0738H,Huskies,4.999999999999999
play0739O,Huskies,0
play0740H,Huskies,2.0000000000000004
play0741H,Huskies,2.5000000000000004
play0742O,Huskies,0
play0743O,Huskies,1.0
play0744O,Huskies,0
play0745O,Huskies,1.0
play0746H,Huskies,6.4999999999999964
play0747O,Huskies,1.5000000000000002
play0748O,Huskies,0
play0749O,Huskies,1.0
play0750H,Huskies,2.5
play0751H,Huskies,5.999999999999997
play0752H,Huskies,8.499999999999995
play0753H,Huskies,3.5000000000000004
play0754H,Huskies,3.0000000000000004
play0755H,Huskies,3.0000000000000004
play0756O,Huskies,0.5
play0757H,Huskies,7.499999999999995
play0758H,Huskies,3.5000000000000004
play0759O,Huskies,0.5
play0760H,Huskies,3.5000000000000004
play0761O,Huskies,0.5
play0762O,Huskies,0.5
play0763H,Huskies,2.5
play0764O,Huskies,0
play0765O,Huskies,1.0
play0766H,Huskies,2.0000000000000004
play0767O,Huskies,0.5
play0768O,Huskies,1.0
play0769O,Huskies,2.0000000000000004
play0770O,Huskies,1.0
play0771O,Huskies,1.5000000000000002
play0772H,Huskies,7.499999999999995
play0773O,Huskies,2.0000000000000004
play0774O,Huskies,0.5
play0775O,Huskies,0
play0776H,Huskies,1.5000000000000002
play0777O,Huskies,0
play0778H,Huskies,8.499999999999995
play0779H,Huskies,4.000000000000001
play0780O,Huskies,0
play0781O,Huskies,0
play0782O,Huskies,0
play0783H,Huskies,4.999999999999999
play0784H,Huskies,3.5000000000000004
play0785O,Huskies,0.5
play0786O,Huskies,1.0
play0787O,Huskies,0
play0788O,Huskies,0
play0789H,Huskies,4.000000000000001
play0790O,Huskies,0.5
play0791H,Huskies,1.5000000000000002
play0792H,Huskies,5.499999999999999
play0793O,Huskies,0.5
play0794O,Huskies,1.5000000000000002
play0795O,Huskies,1.5000000000000002
play0796O,Huskies,0
play0797H,Huskies,4.5
play0798O,Huskies,1.0
play0799O,Huskies,0.5
play0800O,Huskies,0
play0801O,Huskies,0.5
play0802H,Huskies,1.5000000000000002
play0803O,Huskies,0.5
play0804O,Huskies,1.0
play0805H,Huskies,3.0000000000000004
play0806H,Huskies,1.0
play0807O,Huskies,1.0
play0808H,Huskies,2.0000000000000004
play0809O,Huskies,0.5
play0810O,Huskies,1.0
play0811H,Huskies,1.5000000000000002
play0812H,Huskies,2.0000000000000004
play0813O,Huskies,0
play0814O,Huskies,1.0
play0815O,Huskies,1.5000000000000002
play0816O,Huskies,1.0
play0817O,Huskies,0.5
play0818O,Huskies,0.5
play0819O,Huskies,0
play0820H,Huskies,2.0000000000000004
play0821H,Huskies,3.0000000000000004
play0822O,Huskies,1.0
play0823O,Huskies,1.5000000000000002
play0824O,Huskies,0.5
play0825H,Huskies,1.5000000000000002
play0826H,Huskies,3.0000000000000004
play0827H,Huskies,1.5
play0828O,Huskies,1.0
play0829H,Huskies,2.5000000000000004
play0830H,Huskies,8.999999999999995
play0831H,Huskies,4.000000000000001
play0832O,Huskies,1.0
play0833O,Huskies,0
play0834H,Huskies,6.499999999999997
play0835O,Huskies,0.5
play0836O,Huskies,0
play0837H,Huskies,9.999999999999995
play0838O,Huskies,0
play0839H,Huskies,1.5000000000000002
play0840H,Huskies,2.5000000000000004
play0841H,Huskies,3.5000000000000004
play0842H,Huskies,4.500000000000001
play0843H,Huskies,1.5000000000000002
play0844H,Huskies,6.4999999999999964
play0845O,Huskies,2.0
play0846H,Huskies,2.5000000000000004
play0847H,Huskies,3.5000000000000004
play0848O,Huskies,1.5000000000000002
play0849O,Huskies,1.5000000000000002
play0850H,Huskies,4.000000000000001
play0851H,Huskies,7.999999999999996
play0852O,Huskies,1.0
play0853O,Huskies,1.0
play0854H,Huskies,1.5000000000000002
play0855O,Huskies,1.5000000000000002
play0856H,Huskies,4.500000000000001
play0857O,Huskies,1.0
play0858H,Huskies,6.4999999999999964
play0859O,Huskies,1.0
play0860O,Huskies,0
play0861H,Huskies,2.5000000000000004
play0862O,Huskies,1.0
play0863O,Huskies,2.0000000000000004
play0864O,Huskies,0
play0865O,Huskies,1.5000000000000002
play0866H,Huskies,2.0
play0867O,Huskies,0
play0868O,Huskies,1.0
play0869H,Huskies,1.5000000000000002
play0870O,Huskies,0
play0871O,Huskies,1.0
play0872H,Huskies,0
play0873H,Huskies,2.0000000000000004
play0874O,Huskies,0.5
play0875O,Huskies,0
play0876O,Huskies,1.5000000000000002
play0877O,Huskies,0
play0878H,Huskies,11.999999999999995
play0879H,Huskies,14.499999999999995
